text,entity,sentiment,konu,severity,bilet,musteri_hizmetleri,odeme,uygulama,passolig,passolig kart,diger,aksiyon,label
passo sitesinden besiktas maclari icin istanbul dan bilet almayi deniyorum ancak sezon boyunca iki koltuk yan yana bilet bulup alamadim bunu yetkililere sordugumda hemen tukendigi bilet kalmadigi cevabini aldim ancak maclari televizyonda izledigimde tribunlerin bos oldugunu gorebiliyorum ayr,passo,olumsuz,genel,2,1,1,0,1,0,0,0,1,30
passolig mayis ta oynanacak olan besiktas ankaragucu maci icin bilet satin aldim beni bilet sayfasina yonlendirdi bilet almayi denedim fakat ucret bankamdan kesildi bilet verilmedi bilet ucretimi hesabima geri iade etmediler toplamda hesabimdan tl cekildi acilen para iademi,passolig,olumsuz,iade,2,1,0,1,1,1,0,0,1,74
yarinki konyaspor fenerbahce maci icin bilet transferini gerceklestiremiyorum bilet turu transfer edilemez uyarisi aliyorum transfer etmeye calistigim passolig guncel olmasina ragmen bilet turu transfer edilemez seklinde bir uyariyla karsilasiyorum ilgilenirseniz memnun olurum simdiden,passolig,olumsuz,transfer,2,1,0,0,1,1,0,0,1,38
passolig merhaba dijital kart aktivasyonu icin sozlesme bekleniyor uyarisi var hala gun sonra maca gidecegim yardimci olun lutfen sekilde maca girebilir miyim yoksa giremez miyim azindan bir donus yapilsin,passolig,olumsuz,uyelik,2,0,0,0,1,1,0,0,1,23
passolig uygulamasina giris yapamiyorum sifremi tum bilgilerimi girip sms onayina geliyorum fakat hata veriyor maca girecegim giremiyorum passolig kartim elime ulasmadi dagitima cikti fakat ay gecti hala elime ulasmadi arayan olmadi sorunun cozulmesini istiyorum,passolig kart; passolig,olumsuz,uygulama,2,0,0,0,1,1,1,1,1,98
kartim su anda basim asamasinda passolig kartimi uygulamaya baglamaya calistigimda paylastigim gorseldeki hatayi aliyorum sorunun cozumu icin iletisim formu doldurdum onceden biletimi goruntuleyebilirken simdi gitti sorunumun cozumunu talep ediyorum,passolig; passolig kart,olumsuz,uygulama,2,0,0,0,1,1,1,0,1,60
passolig hesabim askiya alindi sonra sifre degistir dedi degistirdim girdim hicbir sey degismedi hala hesabim askida nasil kurtaririm yardim eder misiniz lutfen lutfen lutfen lutfen lutfen lutfen lutfen lutfen lutfen lutfen lutfen lutfen lutfen lutfen,passolig,olumsuz,uyelik,1,0,0,0,1,1,0,0,1,23
sezonu galatasaray kombinesi almak istiyorum mayis ta satisa cikacagi aciklandi fakat passolig uygulamasinda kombine satisi gorunmuyor nereden alabilirim yardimci olursaniz sevinirim baska bir sehirde oldugum icin stad giselerinden alma imkanim yok ancak passolig uygulamasi uzerinden,passolig,olumsuz,uygulama,1,1,0,0,1,1,0,0,1,38
passo uyeligimi gerceklestirmeme ragmen aktive ediniz uyarisi aliyorum ancak henuz bir posta dogrulama kodu almadim telefon uzerinden giris yapamiyorum acil olarak bilet almak durumundayim su an uygulamaya giris yapamadigim icin bilet alamiyorum lutfen bir cozum bulun,passo,olumsuz,uyelik,2,1,0,0,1,0,0,0,1,10
konyaspor fenerbahce macina iki takimin passolig kartina sahip oldugum icin mac bileti alamiyorum aktif olan konyaspor passolig iptal etmek istiyorum nasil iptal edebilirim deplasman tribunune gidecegim hizli cevap verirseniz cok sevinirim cok acil,passolig kart,olumsuz,iptal,1,1,0,0,1,1,1,0,1,80
passolig uygulamasina giris yapamiyorum sifremi tum bilgilerimi girip sms onayina kadar geliyorum fakat hata veriyor json parse error unrecognized token bir hata kodu aliyorum mac bileti icin girecegim giris yapamiyorum mobil uygulamadan web sitesinden denedim acilm,passolig,olumsuz,uygulama,2,0,0,0,1,1,0,0,1,23
passoligimi yeniden aktif etmek istiyorum ancak sistemde kayitli telefon numarasini kullanmiyorum artik bundan dolayi aktif edemiyorum gelecek sezon icin maclari kacirmamayi dusunmuyorum ancak henuz yol katedemedim konuda yardimci olursaniz cok sevinirim gunlerdir ugrasiyorum yeni kart almam,passolig,olumsuz,uyelik,1,0,0,0,1,1,0,0,1,23
besiktas ankaragucu macina bilet almak isterken kisilik secmeme ragmen yan yana koltuk bulunamadi diyor bilet alamiyorum yuzden yardimci olabilir misiniz mac bir sorun ortaya cikiyor passolig artik buna bir cozum bulmali magdur oluyoruz,passolig,olumsuz,genel,1,1,0,0,1,1,0,0,1,38
merhaba yarin maca gidecegim ancak passolig pasaport numarami guncellemem gerekiyor cunku suresi doldu yeni bir pasaport cikarmak zorunda kaldim yazik guncelleyemiyorum konuda bana yardimci olabilecek birisi var mi bildigim kadariyla kapida sikinti yasanabilir,passolig,olumsuz,uyelik,1,0,0,0,1,1,0,0,1,23
passo uygulamasini telefon no degistirdigim icin kullanamiyorum hangi cagdayiz allah askina bir numara degistirmek kadar zor olmamali magdur etti passolig numara guncellemek kadar zor hangi cagda yasiyoruz goruntulu arayarak teyit alabilirsiniz insanlar sizin yuzunuzden maclara,passolig; passo,olumsuz,uyelik,2,0,0,0,1,1,0,0,1,23
passolig dogrulama kodu gelmiyor saatlerdir deniyorum alti ustu bir maca gidecektik ona bile gidemiyorum bizim insanlarin maca gitme hakki yok insanlar yaptik demek bir maca gitmemize izin verilmiyor lutfen bir an once cozulmesini rica ediyorum aksama mac var gitmem gereki,passolig,olumsuz,uyelik,2,0,0,0,1,1,0,0,1,23
passolig uye islemlerini gerceklestiriyorum ancak aktivasyon koduna bastigimda tekrar uye olma kismina yonlendiriliyorum kart talebinde bulundum hafta mac icin bilet aldik yardimci olabilirseniz sevinirim paramizin bosa gitmesini istemiyorum lutfen sali gunu icin biletlerimiz var yardimci,passolig,olumsuz,uyelik,2,1,0,0,1,1,1,0,1,80
passolig uygulamasina giris yaparken bir hata olustu lutfen sonra tekrar deneyin seklinde bir hata mesaji aliyorum uygulamaya giris saglayamiyorum giris yapmaya calisirken passolig giris yap secenegini deniyorum ancak islem basarisiz oluyor uygulamayi sildim tekrar yukledim faka,passolig,olumsuz,uygulama,2,0,0,0,1,1,0,0,1,23
passolig kart basvurusunda girdiginiz bilgiler hatalidir uyarisi aliyorum ancak tum bilgileri dogru sekilde girdigime eminim yarinki maca yetismem gerekiyor lutfen sorunumun cozulmesine yardimci olun siteden yapmaya calistigimda ayni uyariyi aliyorum sorunun artik cozulmesini istiyorum,passolig kart,olumsuz,uyelik,2,0,0,0,1,1,0,0,1,23
passolig yeni uyeligim iptal edilmis sebebini bile bilmiyorum kartimi teslim etmediler evde yoktunuz diyerek geri goturmusler odedigim ucreti iade edin hesabimi tekrar aktif hale getirin trabzonspor un yari final maci var sizin yuzunuzden gidemeyecegim,passolig kart,olumsuz,diger,1,0,0,0,0,1,1,1,1,63
tarihli oqrt tarihli wtfou siparis numaralarimizla aldigimiz biletler passo hesabimiza gecmemistir passolig kartinda etkinlik icin bilet bulunmasi durumundan dolayi transfer isleminin gerceklesmedigi hatasi aliyoruz ancak passo baktigimizda herhangi bir etkinlik bile,passolig kart; passo,olumsuz,uygulama,2,1,0,0,1,1,1,0,1,80
bugun seferdir konyaspor fenerbahce macina bilet almak icin ugrasiyorum bilet kalmadigi icin degil passo nun yaziliminin sacma sapan calismasindan dolayi ugrasiyorum kere parayi hesabimdan cektigi halde biletimi vermedi sorununuz cozulecek bekleyin aciliyetinizi iletiyorum cumlel,passo,olumsuz,genel,2,1,0,1,1,1,0,0,1,74
merhaba passolig hesabi passolig kart basvurusunda bulundum sorunum passolig kartimi hesabima ekleyemiyorum hata mesaji su sekildedir passolig kartiniza tanimli cep telefonu numaraniz hatali bloke durumudur lutfen passolig com tr web sitesinde yer alan iletisim formu nu doldurunuz,passolig kart; passolig,olumsuz,uygulama,2,0,1,0,1,1,1,0,1,90
mail adresim passolig uygulamasina uye olmak istedigim zaman mail adresime gelen aktivasyon mailine tikladigimda uyeligimi aktif edemiyorum musteri hizmetlerini aradigimda gerekli tuslara bastigimda musteri temsilcisine baglanilmiyor sebeple uyelik islemimi tamamlayamiyorum passolig kartim,passolig,olumsuz,uyelik,2,0,1,0,1,1,0,0,1,48
passolig karti basvurusu yaptim ilk once kuryeye teslim edildi mesaji geldi sonra takip etmek icin baktigimda acenteye sevk edildi yazisini gordum kuryenin belirtilen tarihlerde gelip gitme ihtimali yok ilgilenirseniz cok memnun olurum tesekkurler,passolig kart,olumsuz,diger,1,0,0,0,0,1,1,1,1,63
selamlar numarami guncellemek istiyorum nasil yapabilirim yardimci olursaniz sevinirim saygilar passolig hicbir islem yapamiyorum numaram eski oldugu icin yeni numarami guncellemek istiyorum lutfen yardimci olursaniz sevinirim maca gitmek istiyorum,passolig,olumsuz,uyelik,1,0,0,0,0,1,0,0,1,5
passolig cikarmak icin bilgilerimi giriyorum ancak devam et dedigimde bir hata olustu diyor beni odeme ekranina aktarmiyor maca saat kalmis ben maca gidemiyorum lutfen hizli bir sekilde sorunumu cozun yaklasik saattir bununla ugrasiyorum,passolig,olumsuz,uyelik,2,0,0,0,0,1,0,0,1,5
merhaba cocugum icin passolig karti cikartmak isterken ona hesap acmak yerine kendi hesabim uzerinden alabilecegimi dusunup on odemeli kart basvurusunda bulundum cocugum icin uyelik acip onun kart basvurusunu yaptim biletimi aldim kendi hesabimdaki on odemeli kart basvurum gereksiz oldu iptal,passolig kart; passolig,olumsuz,diger,2,1,0,0,1,1,1,1,1,113
karagumruk trabzonspor ziraat turkiye kupasi maci icin bilet almak istiyorum alman vatandasiyim fakat islemi tamamlayamiyorum almanya olarak secip pasaport numarami veriyorum ancak olmuyor su hatayi veriyor passolig kartiniz mac ozelinde belirlenen kurallari saglamadigi icin bilet tanimlama,passolig kart,olumsuz,uyelik,2,1,0,0,1,1,1,0,1,80
bir hafta once galatasaray passolig kart basvurusu yaptim ancak dijital kart aktivasyonu icin sozlesme bekleniyor yaziyor kart hã¢lã¢ elime gecmedi kartimin numarasini ogrenip icine para yuklemem gerekiyor cunku kisa surede maca gidecegim sorunumun acilen cozulmesini istiyorum simdiden tesekkurl,passolig kart,olumsuz,uyelik,2,0,0,0,1,1,1,0,1,60
passolig kartimi oglumla birlikte maca gidebilmek icin besiktas cevirmek istiyorum iletisim temsilcisini aradigimda hicbir sekilde baglanamadim takim tutmuyorum passolig kartim besiktas macina gidemiyorum besiktas cevirebilir miyim bilgi verebilir misiniz,passolig kart,olumsuz,cagri merkezi yetkinlik,1,0,1,0,0,1,1,0,1,51
merhaba ben yurt disinda yasiyorum passolig tarafsiz uyesiyim maalesef passo uygulamasinda giris yapamiyorum cunku sms onayi gelmiyor telefonuma bilgilerim ad soyad serkan kose tel mail yardiminiz icin simdiden tesekkur ederim,passolig; passo,olumsuz,uygulama,1,0,0,0,1,1,0,0,1,23
gundur evde olup passolig kartim beklememe ragmen passolig kartim adresinize ulasamamistir teslim edilememistir mesaj aliyorum kurye takip adresi yok kurye tarafindan bana ulasilamadi kartin elime ulasmasini bekliyorum duzgun bir sistem yapip elimize ulasmasini saglamiyor,passolig kart,olumsuz,diger,1,0,0,0,0,1,1,1,1,63
merhaba iyi gunler passo dan bilet alirken tanimlama hatasi uyarisi aliyorum biletler tukenmek uzere haftadir maci bekliyordum lutfen yardimci olabilir misiniz numarami giriyorum ancak yine tanimlama hatasi uyarisi aliyorum nedenini bilmiyorum lutfen yardim edebilir misiniz,passo,olumsuz,uygulama,1,1,0,0,1,0,0,0,1,10
passolig uygulamasina giris yaparken bir hata olustu lutfen sonra tekrar deneyin seklinde bir hata mesaji aliyorum uygulamaya giris saglayamiyorum giris yapmaya calisirken passolig giris yap secenegini deniyorum ancak islem basarisiz oluyor uygulamayi sildim tekrar yukledim faka,passolig,olumsuz,uygulama,2,0,0,0,1,1,0,0,1,23
passolig karti aldim kart elime ulasti sifreyi belirledim ancak uygulamadan kart bilgilerine tikladigimda oturumu sonlandirmaniz gerekiyor uyarisi aliyorum islemi bircok tekrarladim fakat seferinde ayni uyariyla karsilasiyorum uygulama uzerinden para yukleyemiyorum web sitesi uze,passolig kart; passo,olumsuz,uygulama,2,0,0,1,1,1,1,0,1,94
merhaba passolig numarami guncellemek istiyorum musteri hizmetlerini aradim nkolay uygulamasina yonlendirdiler telefonuma yukledim kimlik yuz tanima islemlerini gerceklestirdim guncellemeyi denedim sorun telefonumdan kaynakli olabilir mi iki denedim seyi dogru yapmam,passolig,olumsuz,uyelik,2,0,0,0,1,1,0,0,1,23
passolig sakaryaspor kartimi iptal etmek istiyorum ancak hicbir sekilde yardim alamiyorum ikinci kart olarak fenerbahce passolig kartina sahip oldugum icin sakaryaspor icin olan kartin iptaline ihtiyac duymuyorum lutfen iptal edin musteri hizmetleri yardimci olmuyor yardiminizi rica ediyorum,passolig,olumsuz,iptal,2,0,1,0,0,1,1,0,1,51
passolig sistemine kayitli eski telefon numarami yenisiyle degistirerek guncellemek istedim bunun icin dilekce doldurarak sistem uzerinden gonderdim ancak tarafima herhangi bir sekilde geri donus yapilmadi telefon numaram guncellenince passolig karti icin basvuruda bulunacaktim sacmalik resmen,passolig,olumsuz,uyelik,2,0,1,0,0,1,1,0,1,51
passolig uygulamasina giris yaparken bir hata olustu lutfen sonra tekrar deneyin seklinde bir hata mesaji aliyorum uygulamaya giris saglayamiyorum giris yapmaya calisirken passolig giris yap secenegini deniyorum ancak islem basarisiz oluyor uygulamayi sildim tekrar yukledim faka,passolig,olumsuz,uygulama,2,0,0,0,1,1,0,0,1,23
merhabalar bir hafta oncesinden passolig cikartma eyleminde bulundum cumartesi gunu siparisimi verdim kabul edildi kuryeye teslim edildi simdi acenteye sevk edildi ibaresi yer almakta acil mac bileti alacagim yardimci olursaniz sevinirim iyi gunler,passolig,olumsuz,diger,1,1,0,0,0,1,1,1,1,83
passolig sisteminde kayitli olan telefon numarami degistiremiyorum kullanici hesabima giris yaptigimda herhangi bir menuyle karsilasamadim musteri hizmetlerini aradigimda eski numarama sms dogrulama kodu gonderiliyor sebeple sorunu cozemedim ilgilenecek bir muhatap bulamiyorum yardim talep,passolig,olumsuz,uyelik,2,0,1,0,1,1,0,0,1,48
passolig kartina basvurdum sms mesaji aldim kart duzenleniyor kart gun kadar sonra eve geldi esim aradi karti bana vermiyorlar neymis kredi kartiymis sadece hamiline verilebilir demisler pasaport kimlik bile es kardes cocuk alabiliyor passolig alinamiyor anlamadim gelelim dig,passolig kart,olumsuz,diger,1,0,0,0,0,1,1,1,1,63
passo eski telefon numaram kayitli oldugu icin sisteme giris yapamiyorum nedenle numarami guncelleyemiyorum sms alamadigim icin sisteme giris yapamiyorum kolay bankacilik uzerinden numara guncelleme islemi denedim ancak kimlik bilgilerimi dogru yazmama ragmen bilgiler hatali uyarisi,passo,olumsuz,uyelik,2,0,0,0,1,0,0,0,1,4
passolig hesabimda konya passolig kalici olarak iptal etmeme ragmen eft uzerinden fenerbahce passolig para yukledim fakat para fenerbahce passolig yerine konya passolig gecti paramin fenerbahce passolig aktarilmasini konya passolig in uygulamada gorunmemesini istiyorum,passolig,olumsuz,iptal,2,0,0,1,1,1,1,0,1,94
passolig on odemeli fenerbahce kartimla bilet aldim icinde kalan parayi cekmek istiyorum ancak musteri hizmetleri gorustugumde benden iban istedi digeri on odemeli oldugu icin cekim yapamazsiniz dedi durum gercekten sacma parami cekmek istiyorum lutfen benimle iletisime gecin,passolig,olumsuz,odeme,2,0,1,1,1,1,1,0,1,114
passolig karti basvurusu yaptim ilk once kuryeye teslim edildi mesaji geldi sonra takip etmek icin baktigimda acenteye sevk edildi yazisini gordum kuryenin gelip gitme ihtimali yok ev hic bos kalmiyor avrupa ligi maclarina gitmek icin bilet alacagim kart numarami bilmiyorum acil cozumlen,passolig kart,olumsuz,diger,1,0,0,0,0,1,1,1,1,63
passolig kartina basvuruda bulundum ancak passo uygulamasi uzerinden kart bilgilerime ulasamiyorum bundan dolayi kartim elime gecene kadar islem yapamaz miyim para yukleyip bilet alamaz miyim illa kartim fiziki olarak elimde mi olmasi gerekir passo uygulamasinda kart bilgilerine tikladigimda ku,passolig kart; passo,notr,uyelik,0,0,0,0,1,1,1,0,0,60
guncel olarak kullandigim fenerbahce passolig kartimla konyaspor fenerbahce maci icin misafir tribun bilet almak istedigimde kisit bulunmaktadir seklinde bir uyari bildirimi aldim musteri hizmetlerini aradigimda konyaspor fenerbahce passolig im oldugu icin kisitlama getirildigini soyl,passolig kart; passolig,olumsuz,diger,2,1,1,0,1,1,1,1,1,124
passolig girisi yaptigimda hesabiniz askiya alindi sifreyi unuttum tiklayip sifre yenileyin diyor ancak mail gelmiyor telefon numarasi yenilemeye calisinca mesaj gelmiyor telefon uygulamasinda giris yapili oldugu icin basta sorun olmuyordu tekrar giris yapmam gereken islemleri ge,passolig,olumsuz,uyelik,2,0,0,0,1,1,0,0,1,23
passolig den bilet almak istiyorum ancak il ilce spor guvenlik kurulu ev sahibi kulup tarafindan alinan karar neticesinde sahip oldugunuz takim logolu kartiniz kategoriden bilet almaniz icin kisitlama bulunmaktadir hatasi aliyorum bunun icin kayit olusturuldu hala donus saglanmad,passolig,olumsuz,cagri merkezi yetkinlik,2,1,1,0,0,1,0,0,1,31
bir arkadasim bana biletini transfer etmek istiyor ancak bilet turunun transfer edilemez oldugu belirtiliyor samsunspor trabzonspor maci icin lutfen passolig yetkilileri hizli bir sekilde ilgilenin boyle hatalarin olmamasi gerekiyor aksi takdirde maca gidemeyecegim yanitinizi hizli bir sekild,passolig,olumsuz,transfer,2,1,0,0,1,1,0,0,1,38
passolig kombine yenilemek icin ayin sinden itibaren surekli yenilemeye ugrastim rezervasyonlardan bolumunden surekli denememe ragmen bir turlu alamadim hata karsilastim yillardir kombinem var uygulama sayesinde yenileyemedim lutfen donus yapin haber bekliyorum,passolig,olumsuz,uygulama,2,1,0,0,1,1,0,0,1,38
passolig kart basvurusu yaptim passolig uygulamasina giris yapamiyorum kimlik no telefon numarami giriyorum sms geliyor onu giriyorum sonrasinda bir hata olustu yapmak istediginiz islemi tekrar deneyiniz hata veriyor hesabima giremiyorum,passolig kart; passolig,olumsuz,uygulama,2,0,0,0,1,1,1,0,1,60
passolig on odemeli kartim var icinde para yuklu para cekme isleminin olmadigini soylediler fakat kredi karti olarak kullanabilirsiniz dediler sms sifre aldim ilk kullanacagim fakat pos cihazlarindan reddediliyor musteri hizmetleri sms gelen sifreyi ptt atm lerinden degistirmem ge,passolig,olumsuz,odeme,2,0,0,1,0,1,0,1,1,58
su an passolig karti icin basvuru yapiyorum fakat tc kimlik numaram seri numaram kabul edilmiyor card_type is not set seklinde bir uyari aliyorum durumu anlamadim basvuruyu tamamlayamadim degisik bilgiler isteniyor anlayamadim kart icin basvuru yapmaya calisiyorum saattir ugra,passolig kart,olumsuz,uyelik,2,0,0,0,0,1,1,0,1,26
passolig uygulamasina giris yaparken bir hata olustu lutfen sonra tekrar deneyin seklinde bir hata mesaji aliyorum uygulamaya giris saglayamiyorum giris yapmaya calisirken passolig giris yap secenegini deniyorum ancak islem basarisiz oluyor uygulamayi sildim tekrar yukledim faka,passolig,olumsuz,uygulama,2,0,0,0,1,1,0,0,1,23
