text,entity,sentiment,konu,severity,bilet,musteri_hizmetleri,odeme,uygulama,passolig,passolig kart,diger,aksiyon,label,clean_text
passolig uygulamasindan galatasaray sampiyonluk kutlamasi icin bilet odemesi yaptim fakat biletlerim kisminda gozukmemektedir konuyla ilgili musteri hizmetleriyle gorustum link uzerinden gerekli gorselleri ilettim konuyla ilgili acil desteginize ihtiyacim vardir,passolig,olumsuz,odeme,2,0,0,1,1,1,0,0,1,54,passolig uygulamasindan galatasaray sampiyonluk kutlamasi icin bilet odemesi yaptim biletlerim kisminda gozukmemektedir konuyla musteri hizmetleriyle gorustum link uzerinden gerekli gorselleri ilettim konuyla acil desteginize ihtiyacim vardir
passolig uygulamasindan hesap olusturdum postama gelen mesajla hesabimi dogruladim sonra girmeye calistigimda sifreniz postaniz hatali diyor sifrem postam dogru girmeye calistigimda kontrol ettim yine hata veriyor bana lutfen yardim edin,passolig,olumsuz,uyelik,2,0,0,0,1,1,0,0,1,23,passolig uygulamasindan hesap olusturdum postama gelen mesajla hesabimi dogruladim girmeye calistigimda sifreniz postaniz hatali diyor sifrem postam dogru girmeye calistigimda kontrol ettim hata veriyor lutfen yardim edin
passolig den sampiyonun gala gecesi icin bilet alacaktim tam uygun koltugu secmeye bastigim anda bileti alma yerine atarken uygulama kendi kendine kapandi bilet secme yerine girince uygulama kendi kendine cokuyor bir sampiyonluk kutlayacaktik zehir ettiniz,passolig,olumsuz,uygulama,2,1,0,0,1,1,0,0,1,38,passolig sampiyonun gala gecesi icin bilet alacaktim uygun koltugu secmeye bastigim anda bileti alma atarken uygulama kapandi bilet secme girince uygulama cokuyor sampiyonluk kutlayacaktik zehir ettiniz
passo uzerinden kart basvurusu yapip bilet aldim fakat uyeligim aktive edilmiyor mailime dogrulama kodu gelmiyor biletimle nasil kutlamaya giris yapabilirim mail adresim konu hakkinda hizli aksiyonu talep etmekteyim,passo,olumsuz,uyelik,1,0,0,0,1,1,0,0,1,23,passo uzerinden kart basvurusu yapip bilet aldim uyeligim aktive edilmiyor mailime dogrulama kodu gelmiyor biletimle nasil kutlamaya giris yapabilirim mail adresim konu hakkinda hizli aksiyonu talep etmekteyim
galatasaray logolu passolig kartim oldugu halde aksam duzenlenecek olan gala gecesi etkinligi icin ekteki uyariyi alarak transferi alamiyorum musteri hizmetlerine ulasamiyorum etkinlik gece oldugu icin ivedi destege ihtiyacim var destek rica ederim,passolig kart,olumsuz,cagri merkezi yetkinlik,2,1,1,0,1,1,1,0,1,105,galatasaray logolu passolig kartim oldugu aksam duzenlenecek gala gecesi etkinligi icin ekteki uyariyi alarak transferi alamiyorum musteri hizmetlerine ulasamiyorum etkinlik gece oldugu icin ivedi destege ihtiyacim destek rica ederim
passolig karti basvurusu yaptim odeme alindi takip numarasi verdiler herhangi bir bilgi su an yapmam gerekiyor passolig karti basvurusu yaptim odeme alindi takip numarasi verdiler herhangi bir bilgi wflcm,passolig kart,notr,diger,0,0,1,0,0,1,1,1,1,93,passolig karti basvurusu yaptim odeme alindi takip numarasi verdiler bilgi su an yapmam gerekiyor passolig karti basvurusu yaptim odeme alindi takip numarasi verdiler bilgi wflcm
passolig hicbir sekilde giremiyorum posta giriyorum uyelik aktive edin diyor uyelik aktive siralamasini yapmam gerekiyorsa yapiyorum zaten boyle bir hesap var diyor hata veriyor surekli durum yuzunden maca gidecegim gidemiyorum rica etsem yardimci olur musunuz,passolig,olumsuz,uyelik,2,0,0,0,1,1,0,0,1,23,passolig hicbir sekilde giremiyorum posta giriyorum uyelik aktive edin diyor uyelik aktive siralamasini yapmam gerekiyorsa yapiyorum boyle hesap diyor hata veriyor surekli durum yuzunden maca gidecegim gidemiyorum rica etsem yardimci musunuz
passolig kartim mac icin bilet alabiliyorum kutlama icin bilet devredilebiliyor odeme sayfasina geldigim anda bilet satilmistir diyor bunu musait oldugunu bildigim bloklarda bile yapiyor yardimci olursaniz sevinirim aksam kutlama var,passolig kart,olumsuz,odeme,2,1,0,1,1,1,1,0,1,109,passolig kartim mac icin bilet alabiliyorum kutlama icin bilet devredilebiliyor odeme sayfasina geldigim anda bilet satilmistir diyor musait oldugunu bildigim bloklarda yapiyor yardimci olursaniz sevinirim aksam kutlama
passolig uygulamasina giris yapamiyorum sifremi tum bilgilerimi girip sms onayina kadar geliyorum fakat hata veriyor hata kodu json parse error unrecognized token mac bileti icin girecegim giris yapmiyorum mobil ten web site sinden denedim acilmiyor cagri merkezini ar,passolig,olumsuz,uygulama,2,0,0,0,1,1,0,0,1,23,passolig uygulamasina giris yapamiyorum sifremi tum bilgilerimi girip sms onayina geliyorum hata veriyor hata kodu json parse error unrecognized token mac bileti icin girecegim giris yapmiyorum mobil web site sinden denedim acilmiyor cagri merkezini ar
passo uygulamasinda json parse error unrecognized token hatasi aliyorum uygulamaya bir turlu gidemiyorum aksam biletim var kutlamaya girecegim bir turlu acilmiyor lutfen acilen yardim edin aksama kadar cozulmezse maca bile giremeyecegim yardim,passo,olumsuz,uygulama,2,0,0,0,1,0,0,0,1,4,passo uygulamasinda json parse error unrecognized token hatasi aliyorum uygulamaya turlu gidemiyorum aksam biletim kutlamaya girecegim turlu acilmiyor lutfen acilen yardim edin aksama cozulmezse maca giremeyecegim yardim
passolig hesabimda soyadim iki kere yazmaktadir soyadimin sistemden duzeltilmesini bekliyorum acil donus yapilsin lutfen,passolig,olumsuz,uygulama,1,0,0,0,1,1,0,0,1,23,passolig hesabimda soyadim yazmaktadir soyadimin sistemden duzeltilmesini bekliyorum acil donus yapilsin lutfen
passolig musteri hizmetlerine saattir baglanamiyorum basvurunuz gozukmuyor diyor telesekreter fakat basvurum var normal musteri hizmetleri baglanti kuramamaktayim acil cozum lazim aksam kutlamalara gitmek lazim hicbir sekilde sorumlu iletisim kuramamaktayim,passolig,olumsuz,cagri merkezi yetkinlik,2,0,1,0,0,1,0,0,1,16,passolig musteri hizmetlerine saattir baglanamiyorum basvurunuz gozukmuyor diyor telesekreter basvurum normal musteri hizmetleri baglanti kuramamaktayim acil cozum lazim aksam kutlamalara gitmek lazim hicbir sekilde sorumlu iletisim kuramamaktayim
bugun kart basvurusunda bulundum basvuru parasini yatirdim fakat passolig com tr basvurularim burada bana basvurunuz tamamlandi bilgileriniz kontrol ediliyor diyor sampiyonluk kutlamasina katilmam icin acilen basvuru onayina ihtiyacim var iletisim numarasi otomatik cevaplardan olustugu icin,passolig,olumsuz,uyelik,2,0,1,0,1,1,1,0,1,90,bugun kart basvurusunda bulundum basvuru parasini yatirdim passolig basvurularim basvurunuz tamamlandi bilgileriniz kontrol diyor sampiyonluk kutlamasina katilmam icin acilen basvuru onayina ihtiyacim iletisim numarasi otomatik cevaplardan olustugu icin
telefon numarami degistim passolig numarami degistirmek istiyorum eski numaram kayitli oldugu icin sms alamiyorum asla giris yapamiyorum yardim edin yeni numarami bir sekilde kayit ettirmem gerekiyor yardim edebilir misiniz mail,passolig,olumsuz,uyelik,2,0,0,0,0,1,0,0,1,5,telefon numarami degistim passolig numarami degistirmek istiyorum eski numaram kayitli oldugu icin sms alamiyorum giris yapamiyorum yardim edin yeni numarami sekilde kayit ettirmem gerekiyor yardim edebilir misiniz mail
passolig kartina basvurmustum ancak tanimladiktan sonra passo web sitesinde passo uygulamasinda soyadim cift gozukmeye basladi ornek isim soy isim is so yazmasi gerekirken benim profilde is so soy isim seklinde yaziyor sorun giderilebilir mi tesekkurler,passolig kart; passolig; passo,olumsuz,uygulama,1,0,0,0,1,1,1,0,1,60,passolig kartina basvurmustum tanimladiktan passo web sitesinde passo uygulamasinda soyadim cift gozukmeye basladi ornek isim soy isim is so yazmasi gerekirken profilde is so soy isim seklinde yaziyor sorun giderilebilir tesekkurler
telefon numarami degistim passolig numarami degistirmek istiyorum eski numaram kayitli oldugu icin sms alamiyorum asla giris yapamiyorum yardim edin yeni numarami bir sekilde kayit ettirmem gerekiyor yardim edebilir misiniz mail,passolig,olumsuz,uyelik,2,0,0,0,1,1,0,0,1,23,telefon numarami degistim passolig numarami degistirmek istiyorum eski numaram kayitli oldugu icin sms alamiyorum giris yapamiyorum yardim edin yeni numarami sekilde kayit ettirmem gerekiyor yardim edebilir misiniz mail
passolig gala gecesi icin dogu ustte bilet icin tikladim fakat bilet cikti bir tanesini sildim farkli yerlerden bilet verdi arkadasimla farkli oldu yerlerimizi duzeltemiyoruz transfer yapamiyoruz yeni bilet alalim yardimci olun lutfen acilen,passolig,olumsuz,genel,1,1,0,0,1,1,0,0,1,38,passolig gala gecesi icin dogu ustte bilet icin tikladim bilet cikti tanesini sildim farkli yerlerden bilet verdi arkadasimla farkli yerlerimizi duzeltemiyoruz transfer yapamiyoruz yeni bilet alalim yardimci olun lutfen acilen
sampiyonluk icin bilet almaya calisiyoruz surekli uyari veriyor lutfen yardimci olun kac denememize ragmen bunu yapiyor passolig icin geregini yapmanizi istiyorum kac saattir bilet almaya calisiyoruz sikayetciyim biletimi alamiyorum uyari verip duruyor,passolig,olumsuz,genel,2,1,0,0,1,1,0,0,1,38,sampiyonluk icin bilet almaya calisiyoruz surekli uyari veriyor lutfen yardimci olun kac denememize ragmen yapiyor passolig icin geregini yapmanizi istiyorum kac saattir bilet almaya calisiyoruz sikayetciyim biletimi alamiyorum uyari verip duruyor
bugun internet uzerinden on odemeli passolig karti satin aldim baskasi tarafindan bana bilet transferi gerceklestirilmek isteniyor hesabima bilet transferi gerceklestirilemiyor hatasi aliniyor bir an once cozumlenmesini talep etmekteyim gidecegim mac yarin,passolig kart,olumsuz,transfer,2,1,0,0,1,1,1,0,1,80,bugun internet uzerinden odemeli passolig karti satin aldim baskasi tarafindan bilet transferi gerceklestirilmek isteniyor hesabima bilet transferi gerceklestirilemiyor hatasi aliniyor an once cozumlenmesini talep etmekteyim gidecegim mac yarin
passolig musteri hizmetlerine ulasamiyorum saat bekledim telefon basinda yarin sampiyonluk kutlamalarina gidecegim telefon numarasi degisikligi yapmak istiyorum magdurum tarafima ulasilmasini talep ediyorum kadar ararsam arayayim telefonlara bakmiyorlar,passolig,olumsuz,cagri merkezi yetkinlik,2,0,1,0,0,1,0,0,1,16,passolig musteri hizmetlerine ulasamiyorum saat bekledim telefon basinda yarin sampiyonluk kutlamalarina gidecegim telefon numarasi degisikligi istiyorum magdurum tarafima ulasilmasini talep ediyorum ararsam arayayim telefonlara bakmiyorlar
passolig kartimin suresini uzattim sunan iptal etmek istiyorum ancak musteri hizmetlerine adla ulasamiyorum internet uzerinden yapilmiyor mobil uzerinden yapilmiyor gercekten bicim firmasiniz anlamis degilim telefon acmamak nedir yahu sure uzatmaya gelince hemen yapildi,passolig kart,olumsuz,iptal,2,0,0,0,0,1,1,0,1,26,passolig kartimin suresini uzattim sunan iptal etmek istiyorum musteri hizmetlerine adla ulasamiyorum internet uzerinden yapilmiyor mobil uzerinden yapilmiyor gercekten bicim firmasiniz anlamis degilim telefon acmamak nedir yahu sure uzatmaya gelince hemen yapildi
passolig vizelemede parayi cekti ancak islem yapmadi kartimdan tl cekildi ancak vizeleme islemi yapilmadi ayri karttan denedim odemeyi yaptim diger kartimdan tl cekim oldu tutar iademi talep ediyorum kontrol edip ucret iademi yapar misiniz,passolig,olumsuz,odeme,2,0,0,1,0,1,0,0,1,20,passolig vizelemede parayi cekti islem yapmadi kartimdan cekildi vizeleme islemi yapilmadi ayri karttan denedim odemeyi yaptim diger kartimdan cekim tutar iademi talep ediyorum kontrol edip ucret iademi yapar misiniz
merhaba ben passolig kartindan galatasaray gecesi icin bilet aldim fakat iptal etmek istiyorum yardimci olur musunuz nasil yapacagimi nasil iptal edecegimi bilmiyorum lutfen yardimci olun iptal islemi yazmiyor yapacagim lutfen yardimci olun lutfen param bosa gitmesin,passolig kart,olumsuz,iptal,1,0,0,0,0,1,1,0,1,26,merhaba passolig kartindan galatasaray gecesi icin bilet aldim iptal etmek istiyorum yardimci musunuz nasil yapacagimi nasil iptal edecegimi bilmiyorum lutfen yardimci olun iptal islemi yazmiyor yapacagim lutfen yardimci olun lutfen param bosa gitmesin
passolig uygulamasina giris yaparken kullanici kilitli uyarisi aliyorum musteri hizmetlerine baglaniyorum konuya hakim tek kisi bile bulamadim kayit olusturup deyip durdular hicbir sekilde geri donus yapmadilar kadar zor gercekten yardimci olmak dakika defasinda musteri,passolig,olumsuz,uygulama,2,0,1,0,1,1,0,0,1,48,passolig uygulamasina giris yaparken kullanici kilitli uyarisi aliyorum musteri hizmetlerine baglaniyorum konuya hakim kisi bulamadim kayit olusturup deyip durdular hicbir sekilde geri donus yapmadilar zor gercekten yardimci dakika defasinda musteri
passolig kartina basvurdum haftayi gecti ses seda yok takip numarasi vs bir seyde yok ortada kartim nere bile soramiyorum kadar uzun suruyor su kadar gun sonra elinizde vs denmedi yuzden maca gidemedim magduriyete cevabinizi merak ediyorum,passolig kart,olumsuz,diger,1,0,0,0,0,1,1,1,1,63,passolig kartina basvurdum haftayi gecti ses seda yok takip numarasi seyde yok ortada kartim soramiyorum uzun suruyor su gun elinizde denmedi yuzden maca gidemedim magduriyete cevabinizi merak ediyorum
passolig kredi karti basvurusunda bulundum reddedildi basvuruda banka karti odemeden tl yansitilmis olup tarafima mumkun olan kisa surede iadesini talep etmekteyim ivedilikle iademi saglar misiniz iadenin eksiksiz yapilmasini talep ediyorum,passolig,olumsuz,odeme,2,0,0,1,0,1,0,0,1,20,passolig kredi karti basvurusunda bulundum reddedildi basvuruda banka karti odemeden yansitilmis tarafima mumkun kisa surede iadesini talep etmekteyim ivedilikle iademi saglar misiniz iadenin eksiksiz yapilmasini talep ediyorum
mayis gunu basim hazirliginda olan passolig kartim bugun mayis olmasina ragmen hala elime ulasmadi kere mesajlarin atildigi gun evde olmamiza ragmen sayin musterimiz biten kartiniz adresinizde size ulasilamamasi nedeniyle teslim edilememistir tekrar ziyaret edilerek kartiniz tesl,passolig kart,olumsuz,diger,1,0,0,0,0,1,1,1,1,63,mayis gunu basim hazirliginda passolig kartim bugun mayis olmasina ragmen elime ulasmadi mesajlarin atildigi gun evde olmamiza ragmen sayin musterimiz biten kartiniz adresinizde ulasilamamasi teslim edilememistir tekrar ziyaret edilerek kartiniz tesl
passolig karaborsacilarin elinde fenerbahce istanbulspor maci icin gunler oncesinden hazirlik yaptik taraftar kartimizi aldik bilet suremizi uzattik bilet satisini bekledik cuma gunu saat biletler satisa cikti satin alacagiz oncelik satis icin bilgiler dogrulanmadi taraft,passolig,olumsuz,genel,2,1,0,0,0,1,0,0,1,11,passolig karaborsacilarin elinde fenerbahce istanbulspor maci icin gunler oncesinden hazirlik yaptik taraftar kartimizi aldik bilet suremizi uzattik bilet satisini bekledik cuma gunu saat biletler satisa cikti satin alacagiz oncelik satis icin bilgiler dogrulanmadi taraft
yaklasik yil once passolig kartimi almistim ondan yana kullanmadim eski telefon numaram kayitli oldugu icin sayfaya giris yapamiyorum telefon numarami hatirlayamiyorum telefon numarami guncellemek icin yapmaliyim yardiminizi bekliyorum,passolig kart,olumsuz,uyelik,1,0,0,0,1,1,1,0,1,60,yaklasik once passolig kartimi almistim yana kullanmadim eski telefon numaram kayitli oldugu icin sayfaya giris yapamiyorum telefon numarami hatirlayamiyorum telefon numarami guncellemek icin yapmaliyim yardiminizi bekliyorum
passolig karti cikardim ilk once kuryede dediler simdi yetkili acentede diyorlar kartimin tarafima iletilmesini istiyorum evde daima oturan var magduriyetimin giderilmesini istiyorum kartima acilen ihtiyacim var acilen yanit bekliyorum nazmi melikgazi kayseri,passolig kart,olumsuz,diger,1,0,0,0,0,1,1,1,1,63,passolig karti cikardim once kuryede dediler simdi yetkili acentede diyorlar kartimin tarafima iletilmesini istiyorum evde oturan magduriyetimin giderilmesini istiyorum kartima acilen ihtiyacim acilen yanit bekliyorum nazmi melikgazi kayseri
mobil passolig uygulamasini indirdim posta yanlis hatali diyor sonra postayi duzeltiyorum sefer sifre yanlis diyor postayi kabul etmiyor bana yardimci olur musunuz tekrar mail aciyorum onlar hatali diyor cozumu hicbir sekilde yapamadim yardimci olmanizi istiyorum,passolig,olumsuz,uyelik,1,0,0,0,1,1,0,0,1,23,mobil passolig uygulamasini indirdim posta yanlis hatali diyor postayi duzeltiyorum sefer sifre yanlis diyor postayi kabul etmiyor yardimci musunuz tekrar mail aciyorum hatali diyor cozumu hicbir sekilde yapamadim yardimci olmanizi istiyorum
passolig uzerinden fenerbahce istanbulspor macina bilet bakiyordum kale arkasi tribununde tane bos bilet oldugu halde talep edilen miktarda yan yana koltuk bulunamadi diyordu fakat ben tane bilet almak istiyordum baska bir koltuk almayi denedigimde genel hata koltuk bilgisinde yetersiz,passolig,olumsuz,genel,1,1,0,0,0,1,0,0,1,11,passolig uzerinden fenerbahce istanbulspor macina bilet bakiyordum kale arkasi tribununde tane bos bilet oldugu talep edilen miktarda yan yana koltuk bulunamadi diyordu tane bilet almak istiyordum baska koltuk almayi denedigimde genel hata koltuk bilgisinde yetersiz
konyaspor galatasaray macina biletim var kuzenim gidemeyecek bana transfer etmek istiyor bir hata olustugunu soyluyor gonderemiyor konyaspor adina aktif passolig im bulunmakta fakat hata gosteriyor oluyor bilgisi olan varsa yardimci olabilir mi,passolig,olumsuz,transfer,1,1,0,0,0,1,0,0,1,11,konyaspor galatasaray macina biletim kuzenim gidemeyecek transfer etmek istiyor hata olustugunu soyluyor gonderemiyor konyaspor adina aktif passolig bulunmakta hata gosteriyor bilgisi varsa yardimci olabilir
